Species,CommonName,ReviewID,ZoteroID,Ver.,Method,SiteID,Location,Radius,Sampling,NumIDs,Numroutes,Numconns,Years,Monthsstart,Monthsend,Monthssampled,Activities,Behaviour,Sex,Lifestage,UniqueID,UniqueID_from,UniqueID_to,Title,Publication Year,Author,Basin,Long,Lat
CHMY,Green,9CEB2PJN_Ferreira_etal_2021_Chmy,9CEB2PJN,2.00E+06,T,H,Roebuck Bay,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),3,2,NA,NA,(UNK),(UNK),NA,FEE; MIG,FEE,"{ ""F"" : 3 }","{ ""A"" : 3 }",9CEB2PJN_H,9CEB2PJN_H,9CEB2PJN_H,Multiple satellite tracking datasets inform green turtle conservation at a regional scale,2021,"Ferreira, Luciana C.; Thums, Michele; Fossette, Sabrina; Wilson, Phillipa; Shimada, Takahiro; Tucker, Anton D.; Pendoley, Kellie; Waayers, Dave; Guinea, Michael L.; Loewenthal, Graham; King, Joanne; Speirs, Marissa; Rob, Dani; Whiting, Scott D.",IND,122.025,-18.151
CHMY,Green,9CEB2PJN_Ferreira_etal_2021_Chmy,9CEB2PJN,2.00E+06,T,I,Adele Island,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),2,2,NA,NA,(UNK),(UNK),NA,FEE; MIG,FEE,"{ ""F"" : 2 }","{ ""A"" : 2 }",9CEB2PJN_I,9CEB2PJN_I,9CEB2PJN_I,Multiple satellite tracking datasets inform green turtle conservation at a regional scale,2021,"Ferreira, Luciana C.; Thums, Michele; Fossette, Sabrina; Wilson, Phillipa; Shimada, Takahiro; Tucker, Anton D.; Pendoley, Kellie; Waayers, Dave; Guinea, Michael L.; Loewenthal, Graham; King, Joanne; Speirs, Marissa; Rob, Dani; Whiting, Scott D.",IND,123.136,-15.495
CHMY,Green,9CEB2PJN_Ferreira_etal_2021_Chmy,9CEB2PJN,2.00E+06,T,J,Buccaneer,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),2,1,NA,NA,(UNK),(UNK),NA,FEE; MIG,FEE,"{ ""F"" : 2 }","{ ""A"" : 2 }",9CEB2PJN_J,9CEB2PJN_J,9CEB2PJN_J,Multiple satellite tracking datasets inform green turtle conservation at a regional scale,2021,"Ferreira, Luciana C.; Thums, Michele; Fossette, Sabrina; Wilson, Phillipa; Shimada, Takahiro; Tucker, Anton D.; Pendoley, Kellie; Waayers, Dave; Guinea, Michael L.; Loewenthal, Graham; King, Joanne; Speirs, Marissa; Rob, Dani; Whiting, Scott D.",IND,123.484,-16.216
CHMY,Green,9CEB2PJN_Ferreira_etal_2021_Chmy,9CEB2PJN,2.00E+06,T,K,Bougainville,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),6,2,NA,NA,(UNK),(UNK),NA,FEE; MIG,FEE,"{ ""F"" : 6 }","{ ""A"" : 6 }",9CEB2PJN_K,9CEB2PJN_K,9CEB2PJN_K,Multiple satellite tracking datasets inform green turtle conservation at a regional scale,2021,"Ferreira, Luciana C.; Thums, Michele; Fossette, Sabrina; Wilson, Phillipa; Shimada, Takahiro; Tucker, Anton D.; Pendoley, Kellie; Waayers, Dave; Guinea, Michael L.; Loewenthal, Graham; King, Joanne; Speirs, Marissa; Rob, Dani; Whiting, Scott D.",IND,126.227,-13.855
CHMY,Green,9CEB2PJN_Ferreira_etal_2021_Chmy,9CEB2PJN,2.00E+06,T,L,Tiwi & Cobourg,5,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),14,4,NA,NA,(UNK),(UNK),NA,FEE; MIG,FEE,"{ ""F"" : 14 }","{ ""A"" : 14 }",9CEB2PJN_L,9CEB2PJN_L,9CEB2PJN_L,Multiple satellite tracking datasets inform green turtle conservation at a regional scale,2021,"Ferreira, Luciana C.; Thums, Michele; Fossette, Sabrina; Wilson, Phillipa; Shimada, Takahiro; Tucker, Anton D.; Pendoley, Kellie; Waayers, Dave; Guinea, Michael L.; Loewenthal, Graham; King, Joanne; Speirs, Marissa; Rob, Dani; Whiting, Scott D.",PAC,132.999,-10.028
CHMY,Green,9CEB2PJN_Ferreira_etal_2021_Chmy,9CEB2PJN,2.00E+06,T,M,Montgomery Reef,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),1,1,NA,NA,(UNK),(UNK),NA,FEE; MIG,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",9CEB2PJN_M,9CEB2PJN_M,9CEB2PJN_M,Multiple satellite tracking datasets inform green turtle conservation at a regional scale,2021,"Ferreira, Luciana C.; Thums, Michele; Fossette, Sabrina; Wilson, Phillipa; Shimada, Takahiro; Tucker, Anton D.; Pendoley, Kellie; Waayers, Dave; Guinea, Michael L.; Loewenthal, Graham; King, Joanne; Speirs, Marissa; Rob, Dani; Whiting, Scott D.",IND,124.268,-15.902
CHMY,Green,9CEB2PJN_Ferreira_etal_2021_Chmy,9CEB2PJN,2.00E+06,T,N,Joseph Bonaparte Gulf,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),1,1,NA,NA,(UNK),(UNK),NA,FEE; MIG,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",9CEB2PJN_N,9CEB2PJN_N,9CEB2PJN_N,Multiple satellite tracking datasets inform green turtle conservation at a regional scale,2021,"Ferreira, Luciana C.; Thums, Michele; Fossette, Sabrina; Wilson, Phillipa; Shimada, Takahiro; Tucker, Anton D.; Pendoley, Kellie; Waayers, Dave; Guinea, Michael L.; Loewenthal, Graham; King, Joanne; Speirs, Marissa; Rob, Dani; Whiting, Scott D.",IND,129.203,-14.217
CHMY,Green,9CEB2PJN_Ferreira_etal_2021_Chmy,9CEB2PJN,2.00E+06,T,O,Gulf of Carpentaria,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),2,2,NA,NA,(UNK),(UNK),NA,FEE,FEE,"{ ""F"" : 2 }","{ ""A"" : 2 }",9CEB2PJN_O,9CEB2PJN_O,9CEB2PJN_O,Multiple satellite tracking datasets inform green turtle conservation at a regional scale,2021,"Ferreira, Luciana C.; Thums, Michele; Fossette, Sabrina; Wilson, Phillipa; Shimada, Takahiro; Tucker, Anton D.; Pendoley, Kellie; Waayers, Dave; Guinea, Michael L.; Loewenthal, Graham; King, Joanne; Speirs, Marissa; Rob, Dani; Whiting, Scott D.",PAC,136.031,-14.729
CHMY,Green,9CEB2PJN_Ferreira_etal_2021_Chmy,9CEB2PJN,2.00E+06,T,P,Torres Strait,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),3,2,NA,NA,(UNK),(UNK),NA,FEE; MIG,FEE,"{ ""F"" : 3 }","{ ""A"" : 3 }",9CEB2PJN_P,9CEB2PJN_P,9CEB2PJN_P,Multiple satellite tracking datasets inform green turtle conservation at a regional scale,2021,"Ferreira, Luciana C.; Thums, Michele; Fossette, Sabrina; Wilson, Phillipa; Shimada, Takahiro; Tucker, Anton D.; Pendoley, Kellie; Waayers, Dave; Guinea, Michael L.; Loewenthal, Graham; King, Joanne; Speirs, Marissa; Rob, Dani; Whiting, Scott D.",PAC,142.124,-10.388
CHMY,Green,9CEB2PJN_Ferreira_etal_2021_Chmy,9CEB2PJN,2.00E+06,T,Q,Sumba,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),1,1,NA,NA,(UNK),(UNK),NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",9CEB2PJN_Q,9CEB2PJN_Q,9CEB2PJN_Q,Multiple satellite tracking datasets inform green turtle conservation at a regional scale,2021,"Ferreira, Luciana C.; Thums, Michele; Fossette, Sabrina; Wilson, Phillipa; Shimada, Takahiro; Tucker, Anton D.; Pendoley, Kellie; Waayers, Dave; Guinea, Michael L.; Loewenthal, Graham; King, Joanne; Speirs, Marissa; Rob, Dani; Whiting, Scott D.",IND,120.631,-9.657
CHMY,Green,9P5DMQMT_Kittiwattanawong_etal_2002_Chmy,9P5DMQMT,1.00E+06,T,A,"Phuket, Thailand",1,SATELLITE TAG (ARGOS),2,2,NA,1995; 2000,MAR; SEP,MAR; SEP,NA,OBS,OBS,"{ ""U"" : 2 }","{ ""J"" : 2 }",9P5DMQMT_A,9P5DMQMT_A,9P5DMQMT_A,Tracking of green turtles Chelonia mydas in the Andaman Sea using platform transmitter terminals.,2002,"Kittiwattanawong, Kongkiat; Chantrapornsyl, Supot; Sakamoto, Wataru; Arai, Nobuaki",IND,98.416,7.846
CHMY,Green,9P5DMQMT_Kittiwattanawong_etal_2002_Chmy,9P5DMQMT,1.00E+06,T,B,"Huyong, Siliman Islands, Thailand",1,SATELLITE TAG (ARGOS),2,4,NA,2000,JUN; SEP,JUN; SEP,NA,NES,NES,"{ ""F"" : 2 }","{ ""AB"" : 2 }",9P5DMQMT_B,9P5DMQMT_B,9P5DMQMT_B,Tracking of green turtles Chelonia mydas in the Andaman Sea using platform transmitter terminals.,2002,"Kittiwattanawong, Kongkiat; Chantrapornsyl, Supot; Sakamoto, Wataru; Arai, Nobuaki",IND,97.648,8.65
CHMY,Green,9P5DMQMT_Kittiwattanawong_etal_2002_Chmy,9P5DMQMT,1.00E+06,T,C,"Near Ko He Island, Thiland",1,SATELLITE TAG (ARGOS),1,1,NA,1995,SEP,SEP,NA,OBS,OBS,"{ ""U"" : 1 }","{ ""J"" : 1 }",9P5DMQMT_C,9P5DMQMT_C,9P5DMQMT_C,Tracking of green turtles Chelonia mydas in the Andaman Sea using platform transmitter terminals.,2002,"Kittiwattanawong, Kongkiat; Chantrapornsyl, Supot; Sakamoto, Wataru; Arai, Nobuaki",IND,98.4,7.75
CHMY,Green,9P5DMQMT_Kittiwattanawong_etal_2002_Chmy,9P5DMQMT,1.00E+06,T,D,"West of Ko Libong Is, Thailand",1,SATELLITE TAG (ARGOS),1,1,NA,2000,MAR,MAR,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",9P5DMQMT_D,9P5DMQMT_D,9P5DMQMT_D,Tracking of green turtles Chelonia mydas in the Andaman Sea using platform transmitter terminals.,2002,"Kittiwattanawong, Kongkiat; Chantrapornsyl, Supot; Sakamoto, Wataru; Arai, Nobuaki",IND,99.2,7.2
CHMY,Green,9P5DMQMT_Kittiwattanawong_etal_2002_Chmy,9P5DMQMT,1.00E+06,T,E,"West of Ko Ra Is, Thailand",1,SATELLITE TAG (ARGOS),1,3,NA,2000,JUN,JUL,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",9P5DMQMT_E,9P5DMQMT_E,9P5DMQMT_E,Tracking of green turtles Chelonia mydas in the Andaman Sea using platform transmitter terminals.,2002,"Kittiwattanawong, Kongkiat; Chantrapornsyl, Supot; Sakamoto, Wataru; Arai, Nobuaki",IND,98.2,9.25
CHMY,Green,9P5DMQMT_Kittiwattanawong_etal_2002_Chmy,9P5DMQMT,1.00E+06,T,F,"Rutland Island, Andaman Islands, India",1,SATELLITE TAG (ARGOS),1,1,NA,2000,SEP,OCT,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",9P5DMQMT_F,9P5DMQMT_F,9P5DMQMT_F,Tracking of green turtles Chelonia mydas in the Andaman Sea using platform transmitter terminals.,2002,"Kittiwattanawong, Kongkiat; Chantrapornsyl, Supot; Sakamoto, Wataru; Arai, Nobuaki",IND,92.619,11.411
CHMY,Green,9URXQNRR_Gredzens_etal_2014_Chmy,9URXQNRR,1.00E+06,T,A,"Northwestern Shoalwater Bay, Australia",5,SATELLITE TAG (ARGOS),6,NA,NA,2012,JUN; JUL,NOV,NA,FEE,FEE,"{ ""F"" : 6 }","{ ""A"" : 5, ""SUB"" : 1 }",9URXQNRR_A,9URXQNRR_A,9URXQNRR_A,Satellite Tracking of Sympatric Marine Megafauna Can Inform the Biological Basis for Species Co-Management,2014,"Gredzens, Christian; Marsh, Helene; Fuentes, Mariana M. P. B.; Limpus, Colin J.; Shimada, Takahiro; Hamann, Mark",PAC,150.25,-22.25
CHMY,Green,9URXQNRR_Gredzens_etal_2014_Chmy,9URXQNRR,1.00E+06,T,B,"Torres Straight, Australia",1,SATELLITE TAG (ARGOS),4,NA,NA,2010; 2011,JUL; SEP,FEB; AUG; NOV,NA,FEE,FEE,"{ ""F"" : 4 }","{ ""A"" : 4 }",9URXQNRR_B,9URXQNRR_B,9URXQNRR_B,Satellite Tracking of Sympatric Marine Megafauna Can Inform the Biological Basis for Species Co-Management,2014,"Gredzens, Christian; Marsh, Helene; Fuentes, Mariana M. P. B.; Limpus, Colin J.; Shimada, Takahiro; Hamann, Mark",PAC,142.1,-9.57
CHMY,Green,AA8D24MB_Blanco_etal_2012_Chmy,AA8D24MB,1.00E+06,T,A,"Nombre de Jesus, Costa Rica",1,SATELLITE TAG (ARGOS),10,3,NA,2006; 2007; 2009,JAN; AUG; SEP; OCT; NOV,JAN; AUG; SEP; OCT; NOV,NA,NES,NES,"{ ""F"" : 10 }","{ ""AB"" : 10 }",AA8D24MB_A,AA8D24MB_A,AA8D24MB_A,Post-nesting movements and feeding grounds of a resident East Pacific green turtle Chelonia mydas population from Costa Rica,2012,"Blanco, Gabriela S.; Morreale, Stephen J.; Bailey, Helen; Seminoff, Jeffrey A.; Paladino, Frank V.; Spotila, James R.",PAC,-85.835,10.392
CHMY,Green,AA8D24MB_Blanco_etal_2012_Chmy,AA8D24MB,1.00E+06,T,B,Gulf of Panama,1,SATELLITE TAG (ARGOS),1,1,NA,2007,SEP,NOV,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",AA8D24MB_B,AA8D24MB_B,AA8D24MB_B,Post-nesting movements and feeding grounds of a resident East Pacific green turtle Chelonia mydas population from Costa Rica,2012,"Blanco, Gabriela S.; Morreale, Stephen J.; Bailey, Helen; Seminoff, Jeffrey A.; Paladino, Frank V.; Spotila, James R.",PAC,-78.54,8.31
CHMY,Green,AA8D24MB_Blanco_etal_2012_Chmy,AA8D24MB,1.00E+06,T,C,Waters off northern Nicaragua,1,SATELLITE TAG (ARGOS),3,1,NA,2006; 2009; 2010,FEB; NOV,JAN; MAR; NOV,NA,FEE; OBS,FEE,"{ ""F"" : 3 }","{ ""A"" : 3 }",AA8D24MB_C,AA8D24MB_C,AA8D24MB_C,Post-nesting movements and feeding grounds of a resident East Pacific green turtle Chelonia mydas population from Costa Rica,2012,"Blanco, Gabriela S.; Morreale, Stephen J.; Bailey, Helen; Seminoff, Jeffrey A.; Paladino, Frank V.; Spotila, James R.",PAC,-88.24,13.02
CHMY,Green,AA8D24MB_Blanco_etal_2012_Chmy,AA8D24MB,1.00E+06,T,D,"Gulf of Santa Elena, Northern Costa Rica",1,SATELLITE TAG (ARGOS),4,1,NA,2009; 2010,SEP; OCT; NOV,JAN; FEB; NOV; DEC,NA,FEE,FEE,"{ ""F"" : 4 }","{ ""A"" : 4 }",AA8D24MB_D,AA8D24MB_D,AA8D24MB_D,Post-nesting movements and feeding grounds of a resident East Pacific green turtle Chelonia mydas population from Costa Rica,2012,"Blanco, Gabriela S.; Morreale, Stephen J.; Bailey, Helen; Seminoff, Jeffrey A.; Paladino, Frank V.; Spotila, James R.",PAC,-86,11
CHMY,Green,AA8D24MB_Blanco_etal_2012_Chmy,AA8D24MB,1.00E+06,T,E,"Gulf of Papagayo, Costa Rica",1,SATELLITE TAG (ARGOS),2,NA,NA,2009,JAN; OCT,MAR; NOV,NA,FEE,FEE,"{ ""F"" : 2 }","{ ""A"" : 2 }",AA8D24MB_E,AA8D24MB_E,AA8D24MB_E,Post-nesting movements and feeding grounds of a resident East Pacific green turtle Chelonia mydas population from Costa Rica,2012,"Blanco, Gabriela S.; Morreale, Stephen J.; Bailey, Helen; Seminoff, Jeffrey A.; Paladino, Frank V.; Spotila, James R.",PAC,-85.78,10.69
CHMY,Green,AMV4ES3Z_Chambault_etal_2020_Chmy,AMV4ES3Z,2.00E+06,T,A,Europa,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),11,1,NA,2011; 2012; 2013,NOV,JAN; FEB; MAR; APR; MAY; AUG; NOV,NA,FEE; HOM,FEE,"{ ""U"" : 11 }","{ ""J"" : 11 }",AMV4ES3Z_A,AMV4ES3Z_A,AMV4ES3Z_A,Contrasted habitats and individual plasticity drive the fine scale movements of juvenile green turtles in coastal ecosystems,2020,"Chambault, Philippine; Dalleau, Mayeul; Nicet, Jean-Benoît; Mouquet, Pascal; Ballorain, Katia; Jean, Claire; Ciccione, Stéphane; Bourjea, Jérôme",IND,40.379,-22.348
CHMY,Green,AMV4ES3Z_Chambault_etal_2020_Chmy,AMV4ES3Z,2.00E+06,T,B,West of Madagascar,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),2,1,NA,2012,JAN; FEB,(UNK),NA,OBS,OBS,"{ ""U"" : 2 }","{ ""J"" : 2 }",AMV4ES3Z_B,AMV4ES3Z_B,AMV4ES3Z_B,Contrasted habitats and individual plasticity drive the fine scale movements of juvenile green turtles in coastal ecosystems,2020,"Chambault, Philippine; Dalleau, Mayeul; Nicet, Jean-Benoît; Mouquet, Pascal; Ballorain, Katia; Jean, Claire; Ciccione, Stéphane; Bourjea, Jérôme",IND,43.107,-22.544
CHMY,Green,AMV4ES3Z_Chambault_etal_2020_Chmy,AMV4ES3Z,2.00E+06,T,C,Glorieuses,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),10,NA,NA,2015; 2016,SEP; OCT,JAN; FEB; OCT; NOV; DEC,NA,FEE; HOM,FEE,"{ ""U"" : 10 }","{ ""J"" : 10 }",AMV4ES3Z_C,AMV4ES3Z_C,AMV4ES3Z_C,Contrasted habitats and individual plasticity drive the fine scale movements of juvenile green turtles in coastal ecosystems,2020,"Chambault, Philippine; Dalleau, Mayeul; Nicet, Jean-Benoît; Mouquet, Pascal; Ballorain, Katia; Jean, Claire; Ciccione, Stéphane; Bourjea, Jérôme",IND,47.296,-11.564
CHMY,Green,AMV4ES3Z_Chambault_etal_2020_Chmy,AMV4ES3Z,2.00E+06,T,D,Juan de Nova,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),9,NA,NA,2015,APR,AUG; SEP; OCT; DEC,NA,FEE; HOM,FEE,"{ ""U"" : 9 }","{ ""J"" : 9 }",AMV4ES3Z_D,AMV4ES3Z_D,AMV4ES3Z_D,Contrasted habitats and individual plasticity drive the fine scale movements of juvenile green turtles in coastal ecosystems,2020,"Chambault, Philippine; Dalleau, Mayeul; Nicet, Jean-Benoît; Mouquet, Pascal; Ballorain, Katia; Jean, Claire; Ciccione, Stéphane; Bourjea, Jérôme",IND,42.721,-17.072
CHMY,Green,AMV4ES3Z_Chambault_etal_2020_Chmy,AMV4ES3Z,2.00E+06,T,E,Mayotte,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),9,NA,NA,2015; 2016,OCT,JAN; MAR; APR; DEC,NA,FEE; HOM,FEE,"{ ""U"" : 9 }","{ ""J"" : 9 }",AMV4ES3Z_E,AMV4ES3Z_E,AMV4ES3Z_E,Contrasted habitats and individual plasticity drive the fine scale movements of juvenile green turtles in coastal ecosystems,2020,"Chambault, Philippine; Dalleau, Mayeul; Nicet, Jean-Benoît; Mouquet, Pascal; Ballorain, Katia; Jean, Claire; Ciccione, Stéphane; Bourjea, Jérôme",IND,45.084,-12.966
CHMY,Green,AMV4ES3Z_Chambault_etal_2020_Chmy,AMV4ES3Z,2.00E+06,T,F,La Reunion,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),10,NA,NA,2010; 2011; 2012; 2013; 2018,MAR; MAY; OCT; NOV,FEB; MAR; APR; JUN; JUL,NA,FEE; HOM,FEE,"{ ""U"" : 10 }","{ ""J"" : 10 }",AMV4ES3Z_F,AMV4ES3Z_F,AMV4ES3Z_F,Contrasted habitats and individual plasticity drive the fine scale movements of juvenile green turtles in coastal ecosystems,2020,"Chambault, Philippine; Dalleau, Mayeul; Nicet, Jean-Benoît; Mouquet, Pascal; Ballorain, Katia; Jean, Claire; Ciccione, Stéphane; Bourjea, Jérôme",IND,55.318,-21.33
CHMY,Green,B36IUZ6K_Mettler_etal_2020_Chmy,B36IUZ6K,2.00E+06,T,A,Bioko Island,1,SATELLITE TAG (ARGOS),11,3,NA,2018; 2019,JAN; (UNK),JAN; FEB; MAR; (UNK),NA,BRE,BRE,"{ ""F"" : 11 }","{ ""AB"" : 11 }",B36IUZ6K_A,B36IUZ6K_A,B36IUZ6K_A,"Determining critical inter-nesting, migratory, and foraging habitats for the conservation of East Atlantic green turtles (Chelonia mydas)",2020,"Mettler, Emily K.; Clyde-Brockway, Chelsea E.; Sinclair, Elizabeth M.; Paladino, Frank V.; Honarvar, Shaya",ATL,8.526,3.228
CHMY,Green,B36IUZ6K_Mettler_etal_2020_Chmy,B36IUZ6K,2.00E+06,T,B,Gabon,5,SATELLITE TAG (ARGOS),2,2,NA,2019,(UNK),(UNK),NA,FEE; MIG; STO,FEE,"{ ""F"" : 2 }","{ ""A"" : 2 }",B36IUZ6K_B,B36IUZ6K_B,B36IUZ6K_B,"Determining critical inter-nesting, migratory, and foraging habitats for the conservation of East Atlantic green turtles (Chelonia mydas)",2020,"Mettler, Emily K.; Clyde-Brockway, Chelsea E.; Sinclair, Elizabeth M.; Paladino, Frank V.; Honarvar, Shaya",ATL,8.927,-2.595
CHMY,Green,B36IUZ6K_Mettler_etal_2020_Chmy,B36IUZ6K,2.00E+06,T,C,Angola,1,SATELLITE TAG (ARGOS),2,1,NA,2019,FEB; MAR,(UNK),NA,FEE,FEE,"{ ""F"" : 2 }","{ ""A"" : 2 }",B36IUZ6K_C,B36IUZ6K_C,B36IUZ6K_C,"Determining critical inter-nesting, migratory, and foraging habitats for the conservation of East Atlantic green turtles (Chelonia mydas)",2020,"Mettler, Emily K.; Clyde-Brockway, Chelsea E.; Sinclair, Elizabeth M.; Paladino, Frank V.; Honarvar, Shaya",ATL,13.272,-12.1
CHMY,Green,B36IUZ6K_Mettler_etal_2020_Chmy,B36IUZ6K,2.00E+06,T,D,Benin-Nigeria,1,SATELLITE TAG (ARGOS),6,3,NA,2018; 2019,JAN; (UNK),(UNK),NA,FEE; MIG; STO,FEE,"{ ""F"" : 6 }","{ ""A"" : 6 }",B36IUZ6K_D,B36IUZ6K_D,B36IUZ6K_D,"Determining critical inter-nesting, migratory, and foraging habitats for the conservation of East Atlantic green turtles (Chelonia mydas)",2020,"Mettler, Emily K.; Clyde-Brockway, Chelsea E.; Sinclair, Elizabeth M.; Paladino, Frank V.; Honarvar, Shaya",ATL,2.891,6.122
CHMY,Green,B36IUZ6K_Mettler_etal_2020_Chmy,B36IUZ6K,2.00E+06,T,E,"Accra, Ghana",1,SATELLITE TAG (ARGOS),7,1,NA,2018; 2019,FEB; MAR; (UNK),(UNK),NA,FEE,FEE,"{ ""F"" : 7 }","{ ""A"" : 7 }",B36IUZ6K_E,B36IUZ6K_E,B36IUZ6K_E,"Determining critical inter-nesting, migratory, and foraging habitats for the conservation of East Atlantic green turtles (Chelonia mydas)",2020,"Mettler, Emily K.; Clyde-Brockway, Chelsea E.; Sinclair, Elizabeth M.; Paladino, Frank V.; Honarvar, Shaya",ATL,-0.093,5.492
CHMY,Green,BZBXKR7W_Balazs_etal_1994_Chmy,BZBXKR7W,1.00E+06,T,A,"French Frigate Shoals, Hawaii",1,SATELLITE TAG (ARGOS),2,1,NA,1993,AUG,SEP,NA,NES,NES,"{ ""F"" : 2 }","{ ""AB"" : 2 }",BZBXKR7W_A,BZBXKR7W_A,BZBXKR7W_A,"Satellite telemetry of green turtles nesting at French Frigate Shoals, Hawaii, and Rose Atoll, American Samoa.",1994,"Balazs, George H.; Craig, Peter; Winton, Bryan R.; Miya, Russell K.",PAC,-166.157,23.761
CHMY,Green,BZBXKR7W_Balazs_etal_1994_Chmy,BZBXKR7W,1.00E+06,T,B,"Rose Atoll, American Samoa",1,SATELLITE TAG (ARGOS),3,2,NA,1993; 1994,NOV,JAN; DEC,NA,NES; OBS,NES,"{ ""F"" : 3 }","{ ""AB"" : 3 }",BZBXKR7W_B,BZBXKR7W_B,BZBXKR7W_B,"Satellite telemetry of green turtles nesting at French Frigate Shoals, Hawaii, and Rose Atoll, American Samoa.",1994,"Balazs, George H.; Craig, Peter; Winton, Bryan R.; Miya, Russell K.",PAC,-168.155,-14.546
CHMY,Green,BZBXKR7W_Balazs_etal_1994_Chmy,BZBXKR7W,1.00E+06,T,C,"Kaneohe Bay, Oahu, Hawaii",1,SATELLITE TAG (ARGOS),2,1,NA,1993,SEP,DEC,NA,OBS,OBS,"{ ""F"" : 2 }","{ ""A"" : 2 }",BZBXKR7W_C,BZBXKR7W_C,BZBXKR7W_C,"Satellite telemetry of green turtles nesting at French Frigate Shoals, Hawaii, and Rose Atoll, American Samoa.",1994,"Balazs, George H.; Craig, Peter; Winton, Bryan R.; Miya, Russell K.",PAC,-157.805,21.459
CHMY,Green,BZBXKR7W_Balazs_etal_1994_Chmy,BZBXKR7W,1.00E+06,T,D,"Lau Group, Fiji",1,SATELLITE TAG (ARGOS),1,1,NA,1994,FEB,MAR,NA,OBS,OBS,"{ ""F"" : 1 }","{ ""A"" : 1 }",BZBXKR7W_D,BZBXKR7W_D,BZBXKR7W_D,"Satellite telemetry of green turtles nesting at French Frigate Shoals, Hawaii, and Rose Atoll, American Samoa.",1994,"Balazs, George H.; Craig, Peter; Winton, Bryan R.; Miya, Russell K.",PAC,-179.322,-18.896
CHMY,Green,BZBXKR7W_Balazs_etal_1994_Chmy,BZBXKR7W,1.00E+06,T,E,"Vanua Levu, Fiji",1,SATELLITE TAG (ARGOS),2,1,NA,1994,JAN; FEB,MAR,NA,OBS,OBS,"{ ""F"" : 2 }","{ ""A"" : 2 }",BZBXKR7W_E,BZBXKR7W_E,BZBXKR7W_E,"Satellite telemetry of green turtles nesting at French Frigate Shoals, Hawaii, and Rose Atoll, American Samoa.",1994,"Balazs, George H.; Craig, Peter; Winton, Bryan R.; Miya, Russell K.",PAC,-179.863,-16.485
CHMY,Green,C685QQ4A_Senko_etal_2010_Chmy,C685QQ4A,1.00E+06,T,A,"Laguna San Ignacio, Baja California Sur",1,RADIO TAG,6,NA,NA,2008,JUN,JUN,NA,FEE,FEE,"{ ""F"" : 1, ""U"" : 5 }","{ ""A"" : 1, ""J"" : 5 }",C685QQ4A_A,C685QQ4A_A,C685QQ4A_A,"Fine scale daily movements and habitat use of East Pacific green turtles at a shallow coastal lagoon in Baja California Sur, Mexico",2010,"Senko, Jesse; Koch, Volker; Megill, William M.; Carthy, Raymond R.; Templeton, Robert P.; Nichols, Wallace J.",PAC,-113.247,26.752
CHMY,Green,CQQRWU9I_Fukuoka_etal_2015_Chmy,CQQRWU9I,1.00E+06,O,A,"Sanriku Coast, Japan",1,SIGHTINGS (NO TAG/SAMPLE),78,NA,NA,2005; 2006; 2007; 2008; 2009; 2010; 2012; 2013; 2014,JUL; AUG; SEP; OCT; NOV,JUL; AUG; SEP; OCT; NOV,NA,OBS,OBS,"{ ""U"" : 78 }","{ ""UNK"" : 78 }",CQQRWU9I_A,CQQRWU9I_A,CQQRWU9I_A,Summer-restricted migration of green turtles Chelonia mydas to a temperate habitat of the northwest Pacific Ocean,2015,"Fukuoka, Takuya; Narazaki, Tomoko; Sato, Katsufumi",PAC,141.987,39.466
